ZipCode,State,CombinedRate
77434,TX,0.0825
77435,TX,0.0675
77436,TX,0.0675
77437,TX,0.0825
77440,TX,0.0625
77441,TX,0.0625
77442,TX,0.0725
77443,TX,0.0675
77444,TX,0.0625
77445,TX,0.0625
77446,TX,0.0825
77447,TX,0.0625
77448,TX,0.0675
77449,TX,0.0825
77450,TX,0.0825
77451,TX,0.0775
77452,TX,0.0675
77453,TX,0.0675
77454,TX,0.0675
77455,TX,0.0675
77456,TX,0.0625
77457,TX,0.0625
77458,TX,0.0625
77459,TX,0.0825
77461,TX,0.0625
77463,TX,0.0675
77464,TX,0.0825
77465,TX,0.0825
77466,TX,0.0725
77468,TX,0.0625
77469,TX,0.0625
77470,TX,0.0675
77471,TX,0.0825
77474,TX,0.0675
77476,TX,0.0825
77477,TX,0.0825
77478,TX,0.0825
77479,TX,0.0825
77480,TX,0.0675
77481,TX,0.0725
77482,TX,0.0625
77484,TX,0.0625
77485,TX,0.0675
77486,TX,0.0675
77487,TX,0.0825
77488,TX,0.0825
77489,TX,0.0825
77491,TX,0.0825
77492,TX,0.0825
77493,TX,0.0825
77494,TX,0.0625
77496,TX,0.0825
77497,TX,0.0825
77498,TX,0.0625
77501,TX,0.0825
77502,TX,0.0825
77503,TX,0.0825
77504,TX,0.0825
77505,TX,0.0825
77506,TX,0.0825
77507,TX,0.0625
77508,TX,0.0825
77510,TX,0.0825
77511,TX,0.0825
77512,TX,0.0825
77514,TX,0.0675
77515,TX,0.0825
77516,TX,0.0825
77517,TX,0.0625
77518,TX,0.0625
77519,TX,0.0625
77520,TX,0.0825
77521,TX,0.0825
77522,TX,0.0825
77523,TX,0.0675
77530,TX,0.0725
77531,TX,0.0825
77532,TX,0.0825
77533,TX,0.0775
77534,TX,0.0775
77535,TX,0.0675
77536,TX,0.0825
77538,TX,0.0675
77539,TX,0.0825
77541,TX,0.0825
77542,TX,0.0825
77545,TX,0.0625
77546,TX,0.0775
77547,TX,0.0725
77549,TX,0.0775
77550,TX,0.0825
77551,TX,0.0825
77552,TX,0.0825
77553,TX,0.0825
77554,TX,0.0825
77555,TX,0.0825
77560,TX,0.0675
77561,TX,0.0775
77562,TX,0.0825
77563,TX,0.0825
77564,TX,0.0675
77565,TX,0.0825
77566,TX,0.0825
77568,TX,0.0825
77571,TX,0.0825
77572,TX,0.0825
77573,TX,0.08
77574,TX,0.08
77575,TX,0.0675
77577,TX,0.0675
77578,TX,0.0825
77580,TX,0.0825
77581,TX,0.0825
77582,TX,0.0675
77583,TX,0.0675
77584,TX,0.0825
77585,TX,0.0625
77586,TX,0.0825
77587,TX,0.0825
77588,TX,0.0825
77590,TX,0.0825
77591,TX,0.0825
77597,TX,0.0675
77598,TX,0.0825
77611,TX,0.0825
77612,TX,0.0625
77613,TX,0.0825
77614,TX,0.0625
77615,TX,0.0625
77616,TX,0.0675
77619,TX,0.0825
77622,TX,0.0675
77623,TX,0.0825
77624,TX,0.0675
77625,TX,0.0625
77626,TX,0.0675
77627,TX,0.0825
77629,TX,0.0775
77630,TX,0.0825
77632,TX,0.0675
77639,TX,0.0675
77640,TX,0.0825
77642,TX,0.0825
77650,TX,0.0825
77651,TX,0.0825
77655,TX,0.0825
77656,TX,0.0825
77657,TX,0.0825
77659,TX,0.0625
77660,TX,0.0675
77661,TX,0.08125
77662,TX,0.0675
77663,TX,0.0625
77664,TX,0.0675
77665,TX,0.08125
77670,TX,0.0825
77701,TX,0.0825
77702,TX,0.0825
77703,TX,0.0825
77704,TX,0.0825
77705,TX,0.0825
77706,TX,0.0825
77707,TX,0.0825
77708,TX,0.0825
77709,TX,0.0825
77713,TX,0.0675
77720,TX,0.0825
77725,TX,0.0825
77726,TX,0.0825
77801,TX,0.0825
77802,TX,0.0825
77803,TX,0.0825
77805,TX,0.0825
77806,TX,0.0825
77807,TX,0.0675
77808,TX,0.0675
77830,TX,0.0675
77831,TX,0.0675
77833,TX,0.0675
77834,TX,0.0825
77835,TX,0.0675
77836,TX,0.0675
77837,TX,0.0625
77840,TX,0.0825
77841,TX,0.0825
77842,TX,0.0825
77843,TX,0.0825
77844,TX,0.0825
77845,TX,0.0825
77852,TX,0.0675
77853,TX,0.0675
77855,TX,0.0675
77856,TX,0.0625
77857,TX,0.0675
77859,TX,0.0825
77861,TX,0.0675
77863,TX,0.0675
77864,TX,0.0675
77865,TX,0.0675
77866,TX,0.0675
77867,TX,0.0625
77868,TX,0.0675
77870,TX,0.0625
77871,TX,0.0675
77872,TX,0.0675
77873,TX,0.0675
77876,TX,0.0675
77878,TX,0.0825
77879,TX,0.0675
77880,TX,0.0675
77881,TX,0.0825
77882,TX,0.0625
77901,TX,0.0825
77902,TX,0.0825
77903,TX,0.0825
77904,TX,0.0825
77905,TX,0.0675
77950,TX,0.0725
77951,TX,0.0675
77954,TX,0.0825
77957,TX,0.0825
77960,TX,0.0625
77961,TX,0.0675
77962,TX,0.0675
77963,TX,0.0625
77964,TX,0.0625
77967,TX,0.0625
77968,TX,0.0675
77969,TX,0.0675
77970,TX,0.0775
77971,TX,0.0675
77973,TX,0.0675
77974,TX,0.0625
77975,TX,0.0625
77976,TX,0.0675
77977,TX,0.0675
77979,TX,0.0825
77982,TX,0.0825
77983,TX,0.0825
77984,TX,0.0625
77986,TX,0.0625
77987,TX,0.0625
77988,TX,0.0675
77989,TX,0.0625
77990,TX,0.0625
77991,TX,0.0675
77993,TX,0.0625
77994,TX,0.0625
77995,TX,0.0625
78002,TX,0.0675
78003,TX,0.0675
78004,TX,0.0675
78005,TX,0.0675
78006,TX,0.0675
78007,TX,0.0625
78008,TX,0.0675
78009,TX,0.0825
78010,TX,0.0675
78011,TX,0.0675
78012,TX,0.0675
78013,TX,0.0675
78014,TX,0.0825
78015,TX,0.0825
78016,TX,0.0675
78017,TX,0.0825
78019,TX,0.0825
78021,TX,0.0625
78022,TX,0.0675
78023,TX,0.0775
78024,TX,0.0675
78025,TX,0.0675
78026,TX,0.0825
78027,TX,0.0675
78028,TX,0.0825
78029,TX,0.0825
78039,TX,0.0825
78040,TX,0.0825
78041,TX,0.0825
78042,TX,0.0825
78043,TX,0.0825
78044,TX,0.0825
78045,TX,0.0825
78046,TX,0.0825
78049,TX,0.0825
78052,TX,0.0675
78054,TX,0.0675
78055,TX,0.0675
78056,TX,0.0825
78057,TX,0.0675
78058,TX,0.0675
78059,TX,0.0675
78060,TX,0.0675
78061,TX,0.0825
78062,TX,0.0675
78063,TX,0.0675
78064,TX,0.0825
78065,TX,0.0675
78066,TX,0.0825
78067,TX,0.0825
78069,TX,0.0675
78070,TX,0.0825
78071,TX,0.0675
78072,TX,0.0625
78073,TX,0.0675
78074,TX,0.0675
78075,TX,0.0675
78076,TX,0.0825
78101,TX,0.0675
78102,TX,0.0825
78104,TX,0.0825
78107,TX,0.0625
78108,TX,0.0825
78109,TX,0.0825
78111,TX,0.0675
78112,TX,0.0675
78113,TX,0.0675
78114,TX,0.0625
78115,TX,0.0675
78116,TX,0.0675
78117,TX,0.0675
78118,TX,0.0825
78119,TX,0.0825
78121,TX,0.0625
78122,TX,0.0675
78123,TX,0.0675
78124,TX,0.0675
78125,TX,0.0675
78130,TX,0.0825
78131,TX,0.0825
78132,TX,0.0675
78133,TX,0.0825
78135,TX,0.0825
78140,TX,0.0825
78141,TX,0.0625
78142,TX,0.0675
78143,TX,0.0625
78144,TX,0.0675
78145,TX,0.0675
78146,TX,0.0675
78147,TX,0.08
78148,TX,0.0825
78150,TX,0.0675
78151,TX,0.0675
78152,TX,0.0775
78154,TX,0.0825
78155,TX,0.0825
78156,TX,0.0825
78159,TX,0.0675
78160,TX,0.0625
78161,TX,0.0625
78162,TX,0.0675
78163,TX,0.0825
78164,TX,0.0625
78201,TX,0.0825
78202,TX,0.0825
78203,TX,0.0825
78204,TX,0.0825
78205,TX,0.0825
78206,TX,0.0825
78207,TX,0.0825
78208,TX,0.0825
78209,TX,0.0825
78210,TX,0.0825
78211,TX,0.0825
78212,TX,0.0825
78213,TX,0.0825
78214,TX,0.0825
78215,TX,0.0825
78216,TX,0.0825
78217,TX,0.0825
78218,TX,0.0825
78219,TX,0.0825
78220,TX,0.0825
78221,TX,0.0825
78222,TX,0.0825
78223,TX,0.0825
78224,TX,0.0825
78225,TX,0.0825
78226,TX,0.0825
78227,TX,0.0825
78228,TX,0.0825
78229,TX,0.0825
78230,TX,0.0825
78231,TX,0.0825
78232,TX,0.0825
78233,TX,0.0825
78234,TX,0.0825
78235,TX,0.0825
78236,TX,0.0675
78237,TX,0.0825
78238,TX,0.0825
78239,TX,0.0675
78240,TX,0.0825
78241,TX,0.0825
78242,TX,0.0825
78243,TX,0.0825
78244,TX,0.0675
78245,TX,0.0675
78246,TX,0.0825
78247,TX,0.0825
78248,TX,0.0825
78249,TX,0.0825
78250,TX,0.0825
78251,TX,0.0825
78252,TX,0.0675
78253,TX,0.0675
78254,TX,0.0825
78255,TX,0.0675
78256,TX,0.0825
78257,TX,0.0825
78258,TX,0.0825
78259,TX,0.0825
78260,TX,0.0825
78261,TX,0.0825
78263,TX,0.0675
78264,TX,0.0675
78265,TX,0.0825
78266,TX,0.0725
78268,TX,0.0825
78269,TX,0.0825
78270,TX,0.0825
78278,TX,0.0825
78279,TX,0.0825
78280,TX,0.0825
78283,TX,0.0825
78284,TX,0.0825
78285,TX,0.0825
78288,TX,0.0825
78291,TX,0.0825
78292,TX,0.0825
78293,TX,0.0825
78294,TX,0.0825
78295,TX,0.0825
78296,TX,0.0825
78297,TX,0.0825
78298,TX,0.0825
78299,TX,0.0825
78330,TX,0.0775
78332,TX,0.0825
78335,TX,0.0825
78336,TX,0.0825
78338,TX,0.0625
78339,TX,0.0675
78340,TX,0.0725
78341,TX,0.0725
78342,TX,0.0675
78343,TX,0.0825
78344,TX,0.0675
78347,TX,0.0675
78349,TX,0.0625
78351,TX,0.0825
78352,TX,0.0625
78353,TX,0.0675
78355,TX,0.0825
78357,TX,0.065
78358,TX,0.0825
78359,TX,0.0825
78360,TX,0.0825
78361,TX,0.0825
78362,TX,0.0825
78363,TX,0.0825
78368,TX,0.0825
78369,TX,0.0675
78370,TX,0.0625
78371,TX,0.0675
78372,TX,0.0675
78373,TX,0.0825
78374,TX,0.0825
78375,TX,0.0675
78376,TX,0.0625
78377,TX,0.0825
78379,TX,0.0675
78380,TX,0.0825
78381,TX,0.0825
78382,TX,0.0825
78383,TX,0.0675
78384,TX,0.0825
78385,TX,0.0625
78387,TX,0.0825
78389,TX,0.0675
78390,TX,0.0825
78391,TX,0.0675
78393,TX,0.0625
78401,TX,0.0825
78402,TX,0.0825
78403,TX,0.0825
78404,TX,0.0825
78405,TX,0.0825
78406,TX,0.0825
78407,TX,0.0825
78408,TX,0.0825
78409,TX,0.0825
78410,TX,0.0825
78411,TX,0.0825
78412,TX,0.0825
78413,TX,0.0825
78414,TX,0.0825
78415,TX,0.0825
78416,TX,0.0825
78417,TX,0.0825
78418,TX,0.0825
78419,TX,0.0825
78426,TX,0.0825
78427,TX,0.0825
78460,TX,0.0825
78463,TX,0.0825
78465,TX,0.0825
78466,TX,0.0825
78467,TX,0.0825
78468,TX,0.0825
78469,TX,0.0825
78480,TX,0.0825
78501,TX,0.0825
78502,TX,0.0825
78503,TX,0.0825
78504,TX,0.0825
78505,TX,0.0825
78516,TX,0.0825
78520,TX,0.0825
78521,TX,0.0825
78523,TX,0.0825
78526,TX,0.0825
78535,TX,0.0825
78536,TX,0.0625
78537,TX,0.0825
78538,TX,0.0625
78539,TX,0.0825
78540,TX,0.0825
78541,TX,0.0825
78542,TX,0.0625
78543,TX,0.0825
78545,TX,0.0625
78547,TX,0.0625
78548,TX,0.0725
78549,TX,0.0625
78550,TX,0.0825
78551,TX,0.0825
78552,TX,0.0825
78553,TX,0.0825
78557,TX,0.0825
78558,TX,0.0625
78559,TX,0.0825
78560,TX,0.0825
78561,TX,0.0625
78562,TX,0.0725
78563,TX,0.0625
78564,TX,0.0825
78565,TX,0.0625
78566,TX,0.0625
78567,TX,0.08
78568,TX,0.0625
78569,TX,0.0625
78570,TX,0.0825
78572,TX,0.0825
78573,TX,0.0825
78574,TX,0.0625
78575,TX,0.0725
78576,TX,0.0625
78577,TX,0.0825
78578,TX,0.0825
78579,TX,0.0825
78580,TX,0.0825
78582,TX,0.0825
78583,TX,0.0625
78584,TX,0.0825
78585,TX,0.0625
78586,TX,0.0825
78588,TX,0.0625
78589,TX,0.0825
78590,TX,0.0625
78591,TX,0.0625
78592,TX,0.0625
78593,TX,0.0625
78594,TX,0.0625
78595,TX,0.0625
78596,TX,0.0825
78597,TX,0.0825
78598,TX,0.0625
78599,TX,0.0625
78602,TX,0.0675
78605,TX,0.0825
78606,TX,0.0825
78607,TX,0.0625
78608,TX,0.0825
78609,TX,0.0625
78610,TX,0.0825
78611,TX,0.0625
78612,TX,0.0675
78613,TX,0.0825
78614,TX,0.0675
78615,TX,0.0625
78616,TX,0.0675
78617,TX,0.0825
78618,TX,0.0675
78619,TX,0.07
78620,TX,0.07
78621,TX,0.0675
78622,TX,0.0675
78623,TX,0.0825
78624,TX,0.0675
78626,TX,0.0825
78627,TX,0.0825
78628,TX,0.0825
78629,TX,0.0675
78630,TX,0.0825
78631,TX,0.0675
78632,TX,0.0675
78633,TX,0.0825
78634,TX,0.0625
78635,TX,0.0825
78636,TX,0.0825
78638,TX,0.0675
78639,TX,0.0625
78640,TX,0.0825
78641,TX,0.0825
78642,TX,0.075
78643,TX,0.0825
78644,TX,0.0825
78645,TX,0.0825
78646,TX,0.0825
78648,TX,0.0825
78650,TX,0.0675
78652,TX,0.0825
78653,TX,0.0825
78654,TX,0.0825
78655,TX,0.08
78656,TX,0.0675
78657,TX,0.08
78659,TX,0.0675
78660,TX,0.0825
78661,TX,0.0675
78662,TX,0.0675
78663,TX,0.0825
78664,TX,0.0825
78665,TX,0.0825
78666,TX,0.0825
78667,TX,0.0825
78669,TX,0.0825
78671,TX,0.0675
78672,TX,0.0625
78673,TX,0.0625
78674,TX,0.0725
78675,TX,0.0675
78676,TX,0.0725
78677,TX,0.0675
78680,TX,0.0825
78681,TX,0.0825
78682,TX,0.0825
78683,TX,0.0825
78691,TX,0.0825
78701,TX,0.0825
78702,TX,0.0825
78703,TX,0.0825
78704,TX,0.0825
78705,TX,0.0825
78708,TX,0.0825
78709,TX,0.0825
78710,TX,0.0825
78711,TX,0.0825
78712,TX,0.0825
78713,TX,0.0825
78714,TX,0.0825
78715,TX,0.0825
78716,TX,0.0825
78717,TX,0.0825
78718,TX,0.0825
78719,TX,0.0825
78720,TX,0.0825
78721,TX,0.0825
78722,TX,0.0825
78723,TX,0.0825
78724,TX,0.0825
78725,TX,0.0825
78726,TX,0.0825
78727,TX,0.0825
78728,TX,0.0825
78729,TX,0.0825
78730,TX,0.0825
78731,TX,0.0825
78732,TX,0.0825
78733,TX,0.0825
78734,TX,0.0825
78735,TX,0.0825
78736,TX,0.0825
78737,TX,0.07
78738,TX,0.0825
78739,TX,0.0825
78741,TX,0.0825
78742,TX,0.0825
78744,TX,0.0825
78745,TX,0.0825
78746,TX,0.0825
78747,TX,0.0825
78748,TX,0.0825
78749,TX,0.0825
78750,TX,0.0825
78751,TX,0.0825
78752,TX,0.0825
78753,TX,0.0825
78754,TX,0.0825
78755,TX,0.0825
78756,TX,0.0825
78757,TX,0.0825
78758,TX,0.0825
78759,TX,0.0825
78760,TX,0.0825
78761,TX,0.0825
78762,TX,0.0825
78763,TX,0.0825
78764,TX,0.0825
78765,TX,0.0825
78766,TX,0.0825
78767,TX,0.0825
78768,TX,0.0825
78772,TX,0.0825
78774,TX,0.0825
78778,TX,0.0825
78779,TX,0.0825
78799,TX,0.0825
78801,TX,0.0825
78802,TX,0.0825
78827,TX,0.0675
78828,TX,0.0675
78829,TX,0.0675
78830,TX,0.0775
78832,TX,0.0725
78833,TX,0.0675
78834,TX,0.0825
78836,TX,0.0675
78837,TX,0.0675
78838,TX,0.0725
78839,TX,0.0825
78840,TX,0.0825
78841,TX,0.0825
78842,TX,0.0825
78843,TX,0.0675
78847,TX,0.0825
78850,TX,0.0675
78851,TX,0.0775
78852,TX,0.0825
78853,TX,0.0825
78860,TX,0.0725
78861,TX,0.0825
78870,TX,0.0725
78871,TX,0.0675
78872,TX,0.0675
78873,TX,0.0675
78877,TX,0.0725
78879,TX,0.0675
78880,TX,0.0625
78881,TX,0.0725
78883,TX,0.0675
78884,TX,0.0725
78885,TX,0.0675
78886,TX,0.0825
78931,TX,0.0675
78932,TX,0.0675
78933,TX,0.0675
78934,TX,0.0825
78935,TX,0.0675
78938,TX,0.0675
78940,TX,0.0675
78941,TX,0.0675
78942,TX,0.0825
78943,TX,0.0675
78944,TX,0.0675
78945,TX,0.0675
78946,TX,0.0675
78947,TX,0.0675
78948,TX,0.0675
78949,TX,0.0675
78950,TX,0.0675
78951,TX,0.0675
78952,TX,0.0675
78953,TX,0.0675
78954,TX,0.0675
78956,TX,0.0675
78957,TX,0.0825
78959,TX,0.0675
78960,TX,0.0675
78961,TX,0.0825
78962,TX,0.0825
78963,TX,0.0675
79001,TX,0.0775
79002,TX,0.0625
79003,TX,0.0625
79005,TX,0.0625
79007,TX,0.0825
79008,TX,0.0825
79009,TX,0.0625
79010,TX,0.0625
79011,TX,0.0625
79012,TX,0.0625
79013,TX,0.0725
79014,TX,0.0825
79015,TX,0.0825
79016,TX,0.0825
79018,TX,0.0625
79019,TX,0.0625
79021,TX,0.0675
79022,TX,0.0825
79024,TX,0.0725
79025,TX,0.0675
79027,TX,0.0825
79029,TX,0.0825
79031,TX,0.0775
79032,TX,0.0775
79033,TX,0.0625
79034,TX,0.0625
79035,TX,0.0825
79036,TX,0.0625
79039,TX,0.0625
79040,TX,0.0625
79041,TX,0.0825
79042,TX,0.0675
79043,TX,0.0675
79044,TX,0.0625
79045,TX,0.0825
79046,TX,0.0625
79051,TX,0.0625
79052,TX,0.0675
79053,TX,0.0625
79054,TX,0.0725
79056,TX,0.0625
79057,TX,0.0625
79058,TX,0.0625
79059,TX,0.0825
79061,TX,0.0625
79062,TX,0.0625
79063,TX,0.0675
79064,TX,0.0625
79065,TX,0.0825
79066,TX,0.0825
79068,TX,0.0625
79070,TX,0.0825
79072,TX,0.0825
79073,TX,0.0825
79078,TX,0.0725
79079,TX,0.08
79080,TX,0.0625
79081,TX,0.0825
79082,TX,0.0625
79083,TX,0.0625
79084,TX,0.0625
79085,TX,0.0675
79086,TX,0.0625
79087,TX,0.0625
79088,TX,0.0825
79091,TX,0.0675
79092,TX,0.0775
79094,TX,0.0625
79095,TX,0.0825
79096,TX,0.08
79097,TX,0.0625
79098,TX,0.0675
79101,TX,0.0825
79102,TX,0.0825
79103,TX,0.0825
79104,TX,0.0825
79105,TX,0.0825
79106,TX,0.0825
79107,TX,0.0825
79108,TX,0.0625
79109,TX,0.0825
79110,TX,0.0825
79111,TX,0.0825
79114,TX,0.0825
79116,TX,0.0825
79117,TX,0.0825
79118,TX,0.0675
79119,TX,0.0675
79120,TX,0.0825
79121,TX,0.0825
79124,TX,0.0625
79159,TX,0.0825
79201,TX,0.0825
79220,TX,0.0675
79221,TX,0.0625
79223,TX,0.0625
79225,TX,0.0675
79226,TX,0.0825
79227,TX,0.0625
79229,TX,0.0675
79230,TX,0.0625
79231,TX,0.0625
79233,TX,0.075
79234,TX,0.0625
79235,TX,0.08
79236,TX,0.0625
79237,TX,0.0725
79239,TX,0.0725
79240,TX,0.0625
79241,TX,0.0775
79243,TX,0.0675
79244,TX,0.0625
79245,TX,0.0825
79247,TX,0.0675
79248,TX,0.0625
79250,TX,0.0825
79251,TX,0.0625
79252,TX,0.0825
79255,TX,0.0625
79256,TX,0.0825
79257,TX,0.08
79258,TX,0.0625
79259,TX,0.0675
79261,TX,0.0825
79311,TX,0.0825
79312,TX,0.075
79313,TX,0.0725
79314,TX,0.0625
79316,TX,0.0825
79322,TX,0.0825
79323,TX,0.0775
79324,TX,0.0675
79325,TX,0.0775
79326,TX,0.0625
79329,TX,0.0675
79330,TX,0.0625
79331,TX,0.0825
79336,TX,0.0825
79339,TX,0.0825
79342,TX,0.0625
79343,TX,0.0775
79344,TX,0.0675
79345,TX,0.0775
79346,TX,0.0775
79347,TX,0.0825
79350,TX,0.0825
79351,TX,0.0775
79353,TX,0.0625
79355,TX,0.0625
79356,TX,0.0825
79357,TX,0.0825
79358,TX,0.0625
79359,TX,0.0825
79360,TX,0.0775
79363,TX,0.0675
79364,TX,0.0825
79366,TX,0.0725
79367,TX,0.0625
79369,TX,0.0625
79370,TX,0.0825
79371,TX,0.0775
79372,TX,0.0825
79373,TX,0.0825
79376,TX,0.0625
79377,TX,0.0675
79378,TX,0.0675
79379,TX,0.0775
79380,TX,0.0625
79381,TX,0.0775
79382,TX,0.0825
79383,TX,0.0775
79401,TX,0.0825
79402,TX,0.0825
79403,TX,0.0825
79404,TX,0.0825
79406,TX,0.0825
79407,TX,0.0825
79408,TX,0.0825
79409,TX,0.0825
79410,TX,0.0825
79411,TX,0.0825
79412,TX,0.0825
79413,TX,0.0825
79414,TX,0.0825
79415,TX,0.0825
79416,TX,0.0825
79423,TX,0.0825
79424,TX,0.0825
79430,TX,0.0825
79452,TX,0.0825
79453,TX,0.0825
79464,TX,0.0825
79490,TX,0.0825
79491,TX,0.0825
79493,TX,0.0825
79499,TX,0.0825
79501,TX,0.0825
79502,TX,0.0625
79503,TX,0.0625
79504,TX,0.0625
79505,TX,0.0775
79506,TX,0.0625
79508,TX,0.0825
79510,TX,0.0625
79511,TX,0.0625
79512,TX,0.0825
79517,TX,0.0675
79518,TX,0.0625
79519,TX,0.0625
79520,TX,0.0825
79521,TX,0.0825
79525,TX,0.0625
79526,TX,0.0675
79527,TX,0.0675
79528,TX,0.0725
79529,TX,0.0825
79530,TX,0.0625
79532,TX,0.0675
79533,TX,0.0625
79534,TX,0.0625
79535,TX,0.0625
79536,TX,0.0625
79537,TX,0.0625
79538,TX,0.0625
79539,TX,0.0625
79540,TX,0.0625
79541,TX,0.0625
79543,TX,0.0725
79544,TX,0.0625
79545,TX,0.0625
79546,TX,0.0825
79547,TX,0.0725
79548,TX,0.0625
79549,TX,0.0825
79553,TX,0.0825
79556,TX,0.0825
79560,TX,0.0625
79561,TX,0.0625
79562,TX,0.0625
79563,TX,0.0825
79565,TX,0.0675
79566,TX,0.0625
79567,TX,0.0825
79601,TX,0.0825
79602,TX,0.0825
79603,TX,0.0825
79604,TX,0.0825
79605,TX,0.0825
79606,TX,0.0825
79607,TX,0.0825
79608,TX,0.0825
79697,TX,0.0825
79698,TX,0.0825
79699,TX,0.0825
79701,TX,0.0825
79702,TX,0.0825
79703,TX,0.0825
79704,TX,0.0825
79705,TX,0.0825
79706,TX,0.0675
79707,TX,0.0825
79708,TX,0.0825
79710,TX,0.0825
79711,TX,0.0825
79713,TX,0.0625
79714,TX,0.0825
79718,TX,0.0675
79719,TX,0.0625
79720,TX,0.0825
79730,TX,0.0625
79731,TX,0.0825
79733,TX,0.0725
79734,TX,0.0825
79735,TX,0.0825
79738,TX,0.0625
79739,TX,0.0625
79740,TX,0.0625
79741,TX,0.08
79742,TX,0.0775
79743,TX,0.0625
79744,TX,0.0825
79745,TX,0.0825
79748,TX,0.0625
79749,TX,0.0625
79752,TX,0.0775
79754,TX,0.0625
79755,TX,0.0625
79756,TX,0.0825
79758,TX,0.07
79759,TX,0.08
79760,TX,0.0825
79761,TX,0.0825
79762,TX,0.0825
79763,TX,0.0825
79764,TX,0.07
79765,TX,0.0825
79766,TX,0.07
79768,TX,0.0825
79769,TX,0.07
79770,TX,0.0675
79772,TX,0.0825
79777,TX,0.0725
79778,TX,0.0775
79780,TX,0.0675
79781,TX,0.0625
79782,TX,0.0625
79783,TX,0.0625
79785,TX,0.0825
79788,TX,0.0725
79789,TX,0.0825
79821,TX,0.0825
79830,TX,0.0825
79832,TX,0.0825
79834,TX,0.0775
79835,TX,0.0725
79836,TX,0.0725
79837,TX,0.0725
79838,TX,0.0725
79839,TX,0.0625
79842,TX,0.0675
79843,TX,0.08
79845,TX,0.0825
79846,TX,0.0625
79847,TX,0.0625
79848,TX,0.0775
79849,TX,0.0825
79851,TX,0.0625
79852,TX,0.0675
79853,TX,0.0725
79854,TX,0.0825
79855,TX,0.08
79901,TX,0.0825
79902,TX,0.0825
79903,TX,0.0825
79904,TX,0.0825
79905,TX,0.0825
79906,TX,0.0725
79907,TX,0.0825
79908,TX,0.0725
79910,TX,0.0825
79911,TX,0.0825
79912,TX,0.0825
79913,TX,0.0825
79914,TX,0.0825
79915,TX,0.0825
79916,TX,0.0725
79917,TX,0.0825
79918,TX,0.0725
79920,TX,0.0825
79922,TX,0.0825
79923,TX,0.0825
79924,TX,0.0825
79925,TX,0.0825
79926,TX,0.0825
79927,TX,0.0825
79928,TX,0.0725
79929,TX,0.0825
79930,TX,0.0825
79931,TX,0.0825
79932,TX,0.0825
79934,TX,0.0825
79935,TX,0.0825
79936,TX,0.0825
79937,TX,0.0825
79938,TX,0.0725
79940,TX,0.0825
79941,TX,0.0825
79942,TX,0.0825
79943,TX,0.0825
79944,TX,0.0825
79945,TX,0.0825
79946,TX,0.0825
79947,TX,0.0825
79948,TX,0.0825
79949,TX,0.0825
79950,TX,0.0825
79951,TX,0.0825
79952,TX,0.0825
79953,TX,0.0825
79954,TX,0.0825
79955,TX,0.0825
79968,TX,0.0825
79978,TX,0.0825
79995,TX,0.0825
79996,TX,0.0825
79997,TX,0.0825
88511,TX,0.0825
88512,TX,0.0825
88514,TX,0.0825
88515,TX,0.0825
88518,TX,0.0825
88519,TX,0.0825
88521,TX,0.0825
88523,TX,0.0825
88524,TX,0.0825
88525,TX,0.0825
88526,TX,0.0825
88527,TX,0.0825
88528,TX,0.0825
88530,TX,0.0825
88532,TX,0.0825
88533,TX,0.0825
88534,TX,0.0825
88535,TX,0.0825
88536,TX,0.0825
88538,TX,0.0825
88548,TX,0.0825
88549,TX,0.0825
88553,TX,0.0825
88555,TX,0.0825
88556,TX,0.0825
88557,TX,0.0825
88558,TX,0.0825
88559,TX,0.0825
88560,TX,0.0825
88561,TX,0.0825
88562,TX,0.0825
88563,TX,0.0825
88581,TX,0.0825
88582,TX,0.0825
88583,TX,0.0825
88584,TX,0.0825
88585,TX,0.0825
88586,TX,0.0825
88595,TX,0.0825
84001,UT,0.062
84002,UT,0.062
84003,UT,0.0685
84004,UT,0.0675
84005,UT,0.0675
84006,UT,0.0685
84007,UT,0.062
84009,UT,0.0685
84010,UT,0.0685
84011,UT,0.0685
84013,UT,0.0675
84014,UT,0.0685
84015,UT,0.0685
84016,UT,0.0685
84017,UT,0.0605
84018,UT,0.0595
84020,UT,0.0685
84021,UT,0.063
84022,UT,0.0595
84023,UT,0.0695
84024,UT,0.0605
84025,UT,0.0685
84026,UT,0.0605
84027,UT,0.062
84028,UT,0.078
84029,UT,0.0625
84031,UT,0.062
84032,UT,0.0625
84033,UT,0.0605
84035,UT,0.0605
84036,UT,0.0605
84037,UT,0.0675
84038,UT,0.062
84039,UT,0.0605
84040,UT,0.0685
84041,UT,0.0685
84042,UT,0.0685
84043,UT,0.0675
84044,UT,0.0685
84045,UT,0.0675
84046,UT,0.0695
84047,UT,0.0685
84049,UT,0.0735
84050,UT,0.0595
84051,UT,0.062
84052,UT,0.062
84053,UT,0.062
84054,UT,0.0685
84055,UT,0.0605
84056,UT,0.0685
84057,UT,0.0685
84058,UT,0.0685
84059,UT,0.0685
84060,UT,0.0795
84061,UT,0.0605
84062,UT,0.0675
84063,UT,0.0605
84064,UT,0.062
84065,UT,0.0685
84066,UT,0.066
84067,UT,0.071
84068,UT,0.0795
84069,UT,0.0595
84070,UT,0.0685
84071,UT,0.0595
84072,UT,0.062
84073,UT,0.062
